Source;F-Score;Precision;Recall
ibnlive.in.com;91.04991460684295;93.6208453419943;89.10620052701402
www.deccanchronicle.com;88.8888888888889;95.23809523809523;83.33333333333334
timesofindia.indiatimes.com;78.31579639104956;76.95025057432218;81.65792216144987
www.mid-day.com;93.5897435897436;97.00996677740864;90.40247678018576
www.deccanherald.com;94.4206008583691;97.77777777777777;91.28630705394191
twocircles.net;91.12227805695142;96.113074204947;86.62420382165605
www.radionz.co.nz;85.79795216403937;95.32406037289138;78.26316252087545
www.stuff.co.nz;91.65255515782047;96.62576687116564;87.48222489899238
www.bbc.co.uk;82.72003924005647;93.97819189941094;76.8734258930765
www.dailytelegraph.com.au;86.98224852071006;96.39344262295081;79.24528301886792
www.nzherald.co.nz;88.05666596766666;95.63335116477437;81.79715580112025
www.theglobeandmail.com;90.55425342024819;98.27484241394505;84.0716424221871
www.nytimes.com;92.46759073734013;95.72706236396922;89.43128277532182
www.washingtonpost.com;90.4764431889158;95.651504344443;85.86139261196469
www.reuters.com;83.42319153191895;81.79907780010092;88.09384463890902
www.latimes.com;76.17463914933907;66.47990206707634;90.26111115612949
www.jta.org;79.90867579908677;90.43927648578811;71.57464212678937
www.expertclick.com;95.44950055493895;95.87513935340021;95.02762430939227
www.azfamily.com;62.31101511879049;48.36546521374686;87.55690440060698
boingboing.net;91.95020746887967;93.58108108108108;90.37520391517128
tvnz.co.nz;52.11267605633804;37.37373737373738;86.04651162790698
www.newstalkzb.co.nz;83.04093567251462;95.94594594594594;73.19587628865979
www.dailymail.co.uk;76.99771496198153;78.44911288245446;77.97190195956897
www.washingtontimes.com;90.0;93.5064935064935;86.74698795180723
www.thelantern.com;96.82539682539682;98.6522911051213;95.06493506493506
www.abc.net.au;90.73039079722747;96.45803175377034;85.76111245076763
news.bbc.co.uk;92.89772727272727;97.03264094955489;89.10081743869209
www.google.com;89.77563478571565;96.73966176763717;87.04455191434786
www.newsandstar.co.uk;91.58163265306123;94.97354497354497;88.42364532019704
www.iol.co.za;92.28441754916793;96.21451104100946;88.66279069767442
www.telegraph.co.uk;73.58543816867652;70.11467169505204;79.74437483839638
www.indianexpress.com;91.65656861761109;95.7910451290922;87.90565620844349
www.guardian.co.uk;92.88337984502422;96.87759933476158;89.31649198135898
www.theage.com.au;90.40099156751936;96.69011966240706;84.91864740726977
www.sflorg.com;95.14388489208633;97.60147601476015;92.80701754385964
io9.com;95.16908212560385;96.09756097560975;94.25837320574163
www.ctv.ca;74.0990739551867;77.82724770313234;74.10103898937493
www.winnipegfreepress.com;90.19232941429391;93.33679367486702;87.44019714451339
scienceblogs.com;80.03346346904628;73.85486361296964;87.34023128423615
abcnews.go.com;92.8031690922586;97.79926454224051;88.40240256777116
www.businessweek.com;90.70236013512479;92.95527021345605;88.65917972912317
mobihealthnews.com;95.3225806451613;98.17275747508306;92.6332288401254
3d-car-shows.com;92.36192714453584;94.6987951807229;90.13761467889908
www.prnewswire.com;81.6283924843424;74.61832061068702;90.09216589861751
newstonight.co.za;93.77990430622009;98.0;89.90825688073394
www.iafrica.com;94.34697855750487;97.18875502008032;91.66666666666666
www.smh.com.au;90.8033826638478;96.52819629789066;85.71981424148606
edmonton.ctv.ca;89.30232558139535;89.7196261682243;88.88888888888889
www.express.co.uk;83.29466357308586;85.68019093078759;81.03837471783297
www.webmd.com;79.44597440984606;96.36779443651675;68.15796902774346
www.independent.co.uk;89.44911056553389;97.81838316722039;82.40464223704652
www.foxnews.com;91.05880387002911;92.93435963258007;89.36882621510213
www.pulsetoday.co.uk;0.6451612903225805;6.25;0.3401360544217687
www.eveningtimes.co.uk;88.0;95.2755905511811;81.75675675675676
www.walesonline.co.uk;93.705428118458;96.76599182587206;90.83350780955571
www.publicservice.co.uk;0.0;0.0;0.0
www.medicalnewstoday.com;1.532062761104153;5.1020408163265305;0.9031405891480503
www.inpharm.com;0.4890528319847691;100.0;0.2451288122014361
